Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
43.9,49.4,89.4,Sandy,Oil seeds,60,300,184,17-17-17
14.3,83.0,10.4,Black,Wheat,54,95,164,17-17-17
40.4,30.3,54.1,Clayey,Tobacco,237,162,172,17-17-17
18.1,24.9,30.4,Black,Pulses,281,157,193,17-17-17
26.7,90.2,30.8,Loamy,Millets,71,274,193,17-17-17
40.0,74.3,80.2,Loamy,Ground Nuts,76,108,43,17-17-17
42.9,20.8,24.3,Sandy,Pulses,93,92,174,17-17-17
10.4,77.5,20.9,Clayey,Sugarcane,121,293,70,17-17-17
19.0,52.5,65.2,Red,Banana,259,214,161,17-17-17
19.3,87.2,60.3,Black,Tobacco,118,86,122,17-17-17
39.8,21.9,74.2,Black,Cotton,90,127,272,28-28
20.5,93.9,31.7,Black,Banana,27,31,299,Urea
19.2,74.1,71.3,Red,Paddy,263,43,88,17-17-17
44.4,22.1,19.9,Black,Tomato,277,192,66,17-17-17
27.2,39.9,79.1,Sandy,Maize,183,76,213,28-28
22.8,71.2,65.5,Black,Ground Nuts,158,188,25,17-17-17
26.1,39.2,58.4,Black,Tobacco,72,228,193,17-17-17
26.1,62.9,66.8,Red,Tomato,97,216,57,17-17-17
35.1,43.0,53.0,Loamy,Cotton,74,149,134,28-28
33.7,73.2,70.3,Clayey,Cotton,112,70,118,28-28
28.7,82.7,34.5,Sandy,Pulses,13,234,273,Urea
41.8,76.5,11.1,Black,Pulses,89,135,161,17-17-17
44.7,88.9,79.2,Red,Banana,146,218,190,17-17-17
43.9,70.8,78.0,Red,Oil seeds,142,75,181,17-17-17
10.7,36.0,74.1,Red,Paddy,267,279,70,17-17-17
15.1,43.6,42.1,Red,Pulses,259,249,54,17-17-17
17.1,65.2,58.7,Clayey,Sugarcane,22,57,110,Urea
40.8,32.1,57.6,Black,Coffee,177,176,146,17-17-17
37.8,41.1,83.4,Black,Mango,219,242,222,17-17-17
21.6,35.2,54.4,Sandy,Ground Nuts,102,227,254,17-17-17
19.5,67.3,35.7,Loamy,Paddy,122,144,197,17-17-17
32.7,26.7,36.0,Loamy,Barley,191,43,173,17-17-17
23.4,45.8,19.3,Sandy,Cotton,141,211,260,28-28
17.7,33.9,85.6,Sandy,Mango,293,114,29,17-17-17
17.8,76.2,76.4,Sandy,Paddy,262,277,119,17-17-17
13.2,67.7,40.0,Sandy,Pulses,272,250,259,17-17-17
29.0,66.7,25.6,Red,Sugarcane,100,259,111,17-17-17
22.0,24.4,49.6,Loamy,Paddy,156,42,163,17-17-17
14.0,72.4,45.6,Sandy,Mango,217,250,89,17-17-17
41.5,72.3,62.9,Sandy,Mango,281,64,169,17-17-17
33.4,37.5,78.9,Clayey,Wheat,129,89,259,17-17-17
18.6,35.1,34.4,Black,Maize,283,18,83,10-26-26
39.2,92.4,26.6,Red,Coffee,43,176,124,Urea
20.2,40.7,31.7,Loamy,Cotton,68,270,89,28-28
38.0,88.3,79.8,Sandy,Potato,94,83,208,17-17-17
26.6,62.4,75.4,Black,Sugarcane,300,195,132,17-17-17
25.4,20.4,33.0,Black,Coffee,160,162,264,17-17-17
20.9,47.5,30.7,Red,Ground Nuts,269,4,19,14-35-14
14.6,22.2,11.6,Sandy,Millets,30,90,293,Urea
35.2,82.7,41.0,Loamy,Potato,155,290,206,17-17-17
21.9,71.8,44.4,Loamy,Cotton,289,76,40,28-28
43.0,83.1,87.0,Sandy,Mango,231,205,184,17-17-17
10.8,31.8,38.4,Black,Pulses,186,200,239,17-17-17
31.2,83.5,46.2,Loamy,Barley,39,82,114,Urea
20.7,73.7,37.0,Clayey,Mango,245,92,184,17-17-17
41.6,42.7,27.8,Red,Maize,214,181,18,DAP
37.2,40.6,29.3,Black,Paddy,117,138,293,17-17-17
12.6,70.7,34.2,Clayey,Cotton,250,85,32,28-28
36.6,86.6,24.6,Black,Pulses,288,230,104,17-17-17
41.1,73.7,39.3,Black,Tobacco,133,69,299,17-17-17
16.0,68.1,23.2,Clayey,Potato,213,239,98,17-17-17
30.7,52.2,32.6,Clayey,Tobacco,262,42,46,17-17-17
12.3,76.8,35.2,Sandy,Coffee,129,258,42,17-17-17
34.1,34.4,43.1,Loamy,Maize,14,251,94,Urea
25.8,61.9,49.5,Red,Potato,264,185,166,17-17-17
40.3,73.2,14.5,Sandy,Cotton,143,95,212,28-28
16.5,51.1,80.9,Red,Barley,36,124,48,Urea
27.4,61.0,25.4,Red,Millets,177,257,186,17-17-17
37.9,68.3,30.6,Sandy,Tomato,96,74,220,17-17-17
12.7,68.0,50.0,Clayey,Tobacco,195,167,272,17-17-17
42.9,85.2,58.1,Black,Millets,233,4,2,14-35-14
26.4,89.8,42.4,Sandy,Sugarcane,283,65,57,17-17-17
22.8,41.3,79.0,Clayey,Potato,215,61,253,17-17-17
40.9,23.1,11.4,Sandy,Sugarcane,45,214,232,Urea
38.0,74.2,52.0,Sandy,Tomato,274,60,282,17-17-17
42.8,86.3,62.7,Clayey,Sugarcane,234,60,281,17-17-17
28.6,35.0,64.3,Loamy,Wheat,26,184,192,Urea
14.9,48.1,59.2,Loamy,Maize,55,76,85,28-28
35.4,32.7,68.8,Red,Wheat,289,109,128,17-17-17
10.4,65.0,37.6,Clayey,Paddy,245,215,126,17-17-17
21.0,48.3,13.0,Clayey,Barley,244,257,233,17-17-17
25.6,20.1,30.2,Loamy,Tobacco,172,24,120,10-26-26
34.6,31.0,34.5,Black,Paddy,160,85,111,17-17-17
42.9,43.5,15.1,Red,Tomato,122,186,169,17-17-17
40.0,83.8,74.1,Sandy,Banana,221,0,190,10-26-26
17.5,54.8,24.1,Clayey,Sugarcane,19,49,185,Urea
43.8,20.9,54.0,Sandy,Coffee,32,63,254,Urea
34.9,49.2,21.2,Loamy,Potato,214,272,101,17-17-17
18.9,48.0,17.8,Black,Wheat,158,224,122,17-17-17
28.6,70.3,13.7,Loamy,Mango,14,218,207,Urea
27.9,87.2,30.9,Clayey,Barley,10,56,25,Urea
16.4,32.0,46.9,Red,Millets,82,95,150,17-17-17
27.5,70.9,52.2,Black,Oil seeds,38,233,111,Urea
41.1,69.8,44.1,Loamy,Wheat,203,13,38,20-20
13.2,62.9,77.7,Clayey,Cotton,209,122,0,DAP
28.8,27.0,89.8,Black,Banana,125,265,299,17-17-17
24.6,89.5,76.8,Sandy,Potato,266,113,95,17-17-17
19.8,52.9,54.9,Sandy,Wheat,12,200,78,Urea
38.4,41.8,21.5,Loamy,Potato,251,174,225,17-17-17
34.0,86.6,62.8,Clayey,Tobacco,164,86,190,17-17-17
25.1,67.9,45.5,Sandy,Mango,267,12,9,14-35-14
15.4,64.7,14.7,Black,Banana,181,262,99,17-17-17
23.2,37.6,13.8,Clayey,Maize,277,113,14,DAP
36.1,32.8,26.5,Clayey,Mango,125,7,166,10-26-26
10.5,65.9,45.2,Red,Potato,211,161,135,17-17-17
33.3,58.9,15.9,Black,Sugarcane,128,83,95,17-17-17
21.1,24.8,78.6,Black,Barley,80,38,157,17-17-17
16.0,44.0,58.8,Sandy,Ground Nuts,190,152,249,17-17-17
22.8,44.6,49.5,Sandy,Pulses,136,4,195,10-26-26
19.0,51.2,52.3,Black,Paddy,228,193,264,17-17-17
31.6,53.1,26.8,Clayey,Mango,25,54,30,Urea
24.4,23.7,69.1,Sandy,Millets,30,141,210,Urea
43.6,50.6,41.0,Loamy,Cotton,166,118,169,28-28
24.3,84.6,69.7,Clayey,Millets,63,216,39,17-17-17
31.2,25.8,20.9,Black,Wheat,130,90,289,17-17-17
15.7,93.1,25.3,Loamy,Ground Nuts,79,270,148,17-17-17
24.6,56.4,54.9,Red,Coffee,10,27,266,Urea
44.9,93.1,34.9,Loamy,Tobacco,98,269,58,17-17-17
41.3,50.0,11.9,Clayey,Potato,93,16,92,10-26-26
31.8,39.5,21.9,Clayey,Wheat,59,173,66,17-17-17
37.4,87.3,59.3,Sandy,Tobacco,124,269,286,17-17-17
17.7,90.4,32.2,Clayey,Wheat,234,49,149,17-17-17
27.9,70.9,58.0,Black,Tomato,21,8,94,10-26-26
33.4,28.6,33.0,Black,Tobacco,5,200,232,Urea
42.6,83.8,70.0,Clayey,Sugarcane,155,225,145,17-17-17
10.2,40.0,58.4,Sandy,Tobacco,93,208,115,17-17-17
21.4,24.6,24.3,Black,Potato,222,202,6,DAP
12.1,85.3,37.5,Sandy,Barley,245,186,248,17-17-17
25.1,28.1,71.3,Loamy,Ground Nuts,6,173,45,Urea
21.5,40.4,48.1,Sandy,Mango,210,120,229,17-17-17
16.4,64.7,26.2,Loamy,Coffee,159,58,78,17-17-17
20.9,33.6,64.4,Sandy,Ground Nuts,189,275,260,17-17-17
21.7,35.5,54.1,Red,Banana,81,106,142,17-17-17
22.1,25.9,64.4,Red,Sugarcane,127,149,151,17-17-17
18.9,62.4,48.1,Red,Millets,282,295,100,17-17-17
31.6,22.3,61.8,Sandy,Potato,291,256,166,17-17-17
43.1,39.4,73.3,Loamy,Coffee,150,114,243,17-17-17
34.3,55.5,40.3,Red,Tomato,48,223,279,Urea
19.1,89.8,29.8,Red,Tomato,69,195,220,17-17-17
13.6,67.2,57.3,Black,Maize,296,114,150,28-28
21.6,33.2,81.8,Red,Oil seeds,116,61,113,17-17-17
33.8,49.0,88.1,Black,Oil seeds,73,33,37,17-17-17
36.4,91.3,57.1,Clayey,Cotton,179,15,5,14-35-14
15.9,79.4,63.0,Clayey,Barley,213,124,177,17-17-17
37.9,78.3,29.5,Sandy,Wheat,122,109,145,17-17-17
15.9,89.0,74.6,Red,Ground Nuts,161,198,116,17-17-17
11.3,24.3,86.7,Loamy,Oil seeds,266,230,200,17-17-17
36.9,93.7,49.3,Black,Tomato,246,73,112,17-17-17
40.9,50.8,37.3,Clayey,Coffee,102,218,257,17-17-17
10.4,52.0,16.7,Sandy,Wheat,266,115,5,DAP
37.3,70.6,50.0,Loamy,Millets,78,272,184,17-17-17
27.3,47.4,62.6,Red,Maize,111,125,229,28-28
10.4,85.3,29.6,Red,Ground Nuts,153,149,159,17-17-17
15.9,78.2,31.3,Sandy,Ground Nuts,170,283,22,DAP
34.5,45.9,23.7,Sandy,Potato,210,144,246,17-17-17
29.0,81.3,70.2,Sandy,Barley,82,82,114,17-17-17
43.5,50.5,46.5,Red,Wheat,129,83,198,17-17-17
16.1,87.7,20.9,Black,Tobacco,103,295,248,17-17-17
15.5,93.2,53.9,Loamy,Cotton,298,207,19,DAP
32.6,93.4,49.7,Red,Barley,200,290,175,17-17-17
33.4,92.4,11.1,Clayey,Millets,164,108,73,17-17-17
27.8,46.1,67.3,Sandy,Pulses,183,184,115,17-17-17
28.9,25.4,35.8,Black,Tobacco,142,257,158,17-17-17
19.7,77.9,86.7,Red,Sugarcane,252,141,23,DAP
30.7,62.3,87.2,Black,Potato,52,220,86,17-17-17
18.2,25.9,23.5,Clayey,Paddy,41,211,236,Urea
41.4,46.7,16.8,Black,Potato,134,111,11,DAP
38.3,62.5,84.4,Clayey,Potato,207,289,39,17-17-17
21.5,67.1,55.0,Clayey,Potato,202,187,214,17-17-17
28.2,35.1,43.4,Black,Paddy,137,2,72,20-20
43.7,69.7,58.2,Red,Wheat,268,188,235,17-17-17
27.8,84.8,11.3,Red,Banana,187,120,260,17-17-17
25.5,80.0,85.2,Loamy,Coffee,72,198,116,17-17-17
32.9,86.8,60.5,Clayey,Sugarcane,96,226,158,17-17-17
36.4,73.0,60.5,Loamy,Wheat,292,2,268,20-20
28.8,37.1,41.0,Red,Potato,108,128,169,17-17-17
29.1,58.7,74.4,Clayey,Banana,158,253,65,17-17-17
14.3,69.3,23.5,Red,Wheat,100,215,15,DAP
24.5,77.5,61.9,Sandy,Wheat,177,20,199,20-20
28.1,25.3,81.1,Black,Barley,17,120,292,Urea
44.0,83.9,15.0,Loamy,Wheat,221,189,296,17-17-17
18.0,56.2,75.2,Loamy,Coffee,23,142,76,Urea
33.6,38.7,21.7,Clayey,Millets,239,273,75,17-17-17
25.4,75.4,34.1,Black,Tomato,145,42,9,DAP
36.2,72.6,86.7,Sandy,Maize,140,38,18,DAP
42.6,82.1,86.2,Sandy,Coffee,208,175,185,17-17-17
34.0,23.2,81.0,Clayey,Mango,192,265,22,DAP
17.5,36.0,24.7,Clayey,Coffee,153,257,206,17-17-17
11.8,81.4,27.8,Sandy,Tomato,75,159,172,17-17-17
25.8,33.8,64.3,Clayey,Tobacco,7,151,282,Urea
19.0,40.9,39.2,Black,Maize,216,60,75,28-28
22.0,57.8,50.5,Black,Pulses,70,139,251,17-17-17
11.6,68.5,13.9,Black,Paddy,222,267,92,17-17-17
27.2,34.7,45.0,Loamy,Sugarcane,119,43,36,17-17-17
31.7,43.5,68.9,Black,Wheat,159,87,276,17-17-17
35.3,69.1,11.4,Black,Pulses,104,30,130,17-17-17
34.6,70.7,42.8,Red,Tobacco,215,182,130,17-17-17
42.9,68.6,50.7,Clayey,Tobacco,237,26,58,17-17-17
34.8,26.2,88.3,Clayey,Paddy,251,246,107,17-17-17
41.3,53.3,32.5,Black,Wheat,209,102,121,17-17-17
13.1,66.6,87.8,Red,Sugarcane,28,100,81,Urea
15.5,85.9,10.1,Loamy,Tomato,205,69,191,17-17-17
36.5,37.4,80.6,Loamy,Tobacco,56,211,1,DAP
18.5,74.6,24.0,Sandy,Ground Nuts,290,186,296,17-17-17
40.3,45.7,57.1,Loamy,Wheat,300,75,111,17-17-17
26.6,47.5,67.8,Clayey,Oil seeds,115,192,267,17-17-17
19.7,22.9,13.6,Clayey,Ground Nuts,82,148,52,17-17-17
30.7,21.0,54.1,Clayey,Potato,97,169,241,17-17-17
12.0,45.4,50.4,Sandy,Tobacco,70,281,89,17-17-17
18.4,40.8,82.1,Red,Sugarcane,240,167,217,17-17-17
41.9,33.2,23.7,Loamy,Coffee,81,197,141,17-17-17
43.2,30.9,62.6,Loamy,Sugarcane,193,116,172,17-17-17
42.8,92.6,39.6,Loamy,Tobacco,15,241,106,Urea
17.0,69.6,32.9,Sandy,Millets,152,10,168,10-26-26
37.6,24.0,61.1,Clayey,Potato,218,237,160,17-17-17
37.0,56.8,86.9,Red,Millets,215,262,273,17-17-17
33.2,49.4,28.0,Black,Coffee,24,83,126,Urea
38.3,73.3,40.6,Red,Mango,112,91,236,17-17-17
36.9,48.6,40.4,Clayey,Maize,137,98,183,28-28
32.2,83.8,64.3,Black,Barley,65,226,259,17-17-17
42.8,36.9,33.2,Loamy,Millets,165,212,106,17-17-17
29.1,46.4,82.5,Loamy,Millets,81,145,115,17-17-17
41.9,68.6,89.1,Sandy,Mango,191,299,269,17-17-17
21.7,69.9,38.8,Red,Tobacco,166,56,73,17-17-17
27.1,73.3,21.9,Loamy,Potato,272,73,294,17-17-17
29.7,35.9,75.9,Loamy,Tomato,292,270,271,17-17-17
35.2,83.8,80.4,Sandy,Potato,223,56,102,17-17-17
37.9,56.7,50.8,Clayey,Maize,89,100,253,28-28
32.0,65.0,89.4,Black,Potato,125,146,258,17-17-17
23.0,69.5,41.6,Loamy,Tobacco,242,83,152,17-17-17
37.4,24.3,81.4,Clayey,Wheat,132,252,0,DAP
40.3,67.2,80.6,Sandy,Tomato,216,165,46,17-17-17
25.8,65.0,89.5,Red,Potato,47,194,212,Urea
30.1,81.3,13.4,Black,Oil seeds,179,109,89,17-17-17
31.9,52.9,68.6,Black,Oil seeds,21,142,101,Urea
12.7,50.2,27.5,Sandy,Oil seeds,82,52,188,17-17-17
42.0,91.3,56.5,Sandy,Maize,138,163,116,28-28
17.3,46.9,49.1,Sandy,Mango,26,137,66,Urea
31.9,84.1,76.3,Black,Sugarcane,46,285,18,DAP
23.2,55.1,12.6,Sandy,Sugarcane,231,210,97,17-17-17
44.8,78.7,61.7,Clayey,Sugarcane,2,143,162,Urea
13.6,41.6,37.5,Sandy,Ground Nuts,173,187,132,17-17-17
10.9,33.0,76.0,Loamy,Potato,145,0,218,10-26-26
20.8,27.9,72.2,Sandy,Cotton,162,78,160,28-28
39.0,63.1,67.6,Loamy,Mango,95,80,103,17-17-17
38.2,82.9,30.7,Clayey,Paddy,283,111,131,17-17-17
21.0,28.2,18.3,Black,Banana,62,248,258,17-17-17
38.8,46.5,88.2,Clayey,Paddy,171,17,13,14-35-14
25.6,64.5,54.3,Loamy,Maize,299,298,228,28-28
44.0,42.0,67.8,Clayey,Wheat,110,228,57,17-17-17
35.1,57.2,70.0,Red,Potato,286,206,207,17-17-17
20.4,80.2,41.1,Black,Oil seeds,31,235,275,Urea
36.0,54.1,52.8,Sandy,Wheat,95,181,67,17-17-17
22.4,43.2,63.5,Clayey,Oil seeds,163,98,51,17-17-17
25.6,64.1,66.6,Sandy,Coffee,238,244,128,17-17-17
27.0,68.5,56.0,Black,Barley,25,252,261,Urea
13.2,79.4,25.3,Loamy,Mango,276,25,232,17-17-17
36.3,28.1,76.3,Clayey,Wheat,279,65,188,17-17-17
39.0,30.2,61.6,Black,Ground Nuts,99,143,235,17-17-17
22.3,59.2,12.9,Red,Pulses,41,199,74,Urea
41.7,31.1,69.6,Red,Mango,40,175,80,Urea
18.3,31.9,48.6,Red,Pulses,207,104,85,17-17-17
19.7,70.7,29.4,Sandy,Oil seeds,195,220,238,17-17-17
21.1,32.8,60.2,Sandy,Paddy,285,266,243,17-17-17
38.6,36.4,21.6,Red,Oil seeds,249,110,243,17-17-17
10.3,56.3,63.0,Loamy,Ground Nuts,288,49,89,17-17-17
35.6,27.4,72.9,Clayey,Tomato,162,263,228,17-17-17
34.6,22.9,84.5,Clayey,Sugarcane,181,160,43,17-17-17
16.5,49.0,18.7,Red,Coffee,121,230,93,17-17-17
26.1,39.0,59.3,Clayey,Paddy,197,188,241,17-17-17
25.2,66.6,41.8,Clayey,Tobacco,79,129,300,17-17-17
36.5,37.2,46.1,Clayey,Paddy,300,5,175,20-20
30.1,50.6,85.9,Sandy,Oil seeds,254,273,235,17-17-17
43.5,25.3,41.5,Black,Banana,226,85,163,17-17-17
23.4,20.7,21.9,Sandy,Barley,36,151,215,Urea
39.0,58.7,88.8,Loamy,Millets,22,66,275,Urea
41.0,79.1,40.1,Loamy,Pulses,285,2,284,10-26-26
36.4,94.3,88.1,Clayey,Cotton,71,252,56,28-28
20.3,41.1,27.2,Red,Tobacco,63,3,119,10-26-26
41.0,41.6,65.4,Clayey,Cotton,211,31,187,28-28
43.5,21.2,37.8,Sandy,Potato,64,26,153,17-17-17
31.3,88.9,85.9,Clayey,Wheat,138,27,220,17-17-17
32.2,43.3,66.0,Clayey,Pulses,274,33,260,17-17-17
38.0,51.7,88.0,Red,Cotton,93,109,20,DAP
28.5,70.0,23.2,Sandy,Tomato,294,0,201,10-26-26
10.6,57.3,87.0,Sandy,Tomato,221,111,30,17-17-17
22.4,35.6,40.7,Loamy,Paddy,111,284,95,17-17-17
26.8,70.1,45.3,Black,Sugarcane,236,140,173,17-17-17
11.9,94.8,85.6,Clayey,Ground Nuts,189,26,142,17-17-17
32.5,63.8,80.0,Sandy,Banana,75,195,8,DAP
36.4,48.4,80.9,Black,Sugarcane,169,236,235,17-17-17
42.2,28.5,56.6,Clayey,Oil seeds,72,60,129,17-17-17
31.2,69.4,68.9,Sandy,Cotton,160,295,181,28-28
21.3,92.4,84.6,Sandy,Oil seeds,133,139,33,17-17-17
39.4,77.0,29.5,Clayey,Banana,294,248,58,17-17-17
33.5,58.4,20.9,Black,Wheat,74,276,202,17-17-17
14.2,55.8,31.8,Black,Oil seeds,279,77,59,17-17-17
12.8,71.6,18.8,Black,Ground Nuts,113,291,206,17-17-17
38.1,80.1,42.1,Sandy,Pulses,267,174,8,DAP
12.4,22.0,56.9,Red,Ground Nuts,206,286,78,17-17-17
43.2,78.5,12.6,Clayey,Tobacco,58,207,215,17-17-17
26.9,55.4,73.3,Loamy,Wheat,139,46,53,17-17-17
25.5,76.9,15.3,Black,Tomato,274,102,120,17-17-17
20.5,68.5,11.7,Clayey,Barley,265,3,217,10-26-26
27.8,30.6,58.5,Black,Banana,213,226,66,17-17-17
28.2,65.1,60.3,Sandy,Oil seeds,140,29,220,17-17-17
41.8,94.5,89.8,Loamy,Millets,259,61,140,17-17-17
40.2,20.3,85.3,Red,Sugarcane,60,55,135,17-17-17
10.4,44.0,65.3,Sandy,Millets,21,266,149,Urea
25.5,52.5,11.9,Black,Ground Nuts,161,276,209,17-17-17
16.5,74.4,50.2,Loamy,Coffee,208,207,147,17-17-17
15.5,91.9,89.4,Sandy,Mango,76,178,162,17-17-17
44.8,90.0,50.7,Red,Wheat,264,183,138,17-17-17
14.1,82.9,80.8,Clayey,Pulses,1,81,271,Urea
42.8,52.3,79.5,Loamy,Millets,165,130,267,17-17-17
17.9,21.5,15.8,Sandy,Maize,197,188,174,28-28
25.8,55.2,22.5,Sandy,Oil seeds,5,292,253,Urea
21.8,87.1,81.3,Loamy,Maize,34,58,86,Urea
12.2,65.3,48.7,Clayey,Sugarcane,277,1,163,20-20
36.6,80.8,81.4,Sandy,Paddy,1,235,69,Urea
25.9,79.4,56.0,Clayey,Paddy,24,118,171,Urea
19.0,45.3,18.7,Clayey,Wheat,286,164,167,17-17-17
15.9,66.8,20.3,Clayey,Pulses,180,190,147,17-17-17
42.3,82.7,70.2,Red,Banana,116,299,251,17-17-17
43.2,22.4,61.1,Black,Tobacco,139,87,64,17-17-17
34.3,59.7,77.2,Loamy,Potato,286,110,184,17-17-17
40.7,40.9,62.7,Sandy,Sugarcane,54,45,16,DAP
40.0,49.4,33.2,Red,Pulses,137,58,65,17-17-17
22.9,66.4,72.2,Red,Cotton,293,35,93,28-28
40.2,75.9,36.7,Black,Ground Nuts,170,22,236,10-26-26
22.8,28.7,76.0,Sandy,Tobacco,165,249,285,17-17-17
20.0,59.1,40.3,Black,Banana,268,43,79,17-17-17
36.2,24.5,61.9,Loamy,Oil seeds,80,123,105,17-17-17
20.6,61.7,79.2,Black,Paddy,64,175,50,17-17-17
38.9,67.6,28.3,Sandy,Millets,251,150,275,17-17-17
40.5,75.5,16.4,Loamy,Barley,233,158,221,17-17-17
32.4,68.5,46.2,Red,Pulses,18,218,242,Urea
28.4,68.1,13.7,Clayey,Tobacco,244,293,104,17-17-17
38.0,43.9,63.3,Red,Tobacco,56,281,87,17-17-17
23.2,63.4,63.9,Loamy,Barley,38,27,157,Urea
23.6,74.5,73.4,Sandy,Banana,299,219,274,17-17-17
42.4,34.8,85.7,Black,Paddy,224,116,85,17-17-17
16.5,91.9,59.3,Red,Oil seeds,242,50,142,17-17-17
12.1,23.3,46.6,Sandy,Wheat,26,28,222,Urea
15.8,55.2,34.5,Black,Sugarcane,39,32,48,Urea
30.4,56.6,89.5,Red,Pulses,90,106,256,17-17-17
26.3,65.8,64.5,Red,Millets,112,239,98,17-17-17
42.4,34.8,83.8,Black,Wheat,253,196,115,17-17-17
39.7,53.7,77.2,Sandy,Mango,144,105,300,17-17-17
40.9,29.0,51.5,Red,Maize,172,0,185,10-26-26
25.3,32.1,84.2,Clayey,Coffee,31,40,68,Urea
33.7,53.7,16.3,Sandy,Wheat,272,79,185,17-17-17
22.1,74.7,10.3,Black,Potato,231,213,274,17-17-17
11.9,70.6,13.8,Clayey,Ground Nuts,110,60,133,17-17-17
21.6,63.3,10.8,Loamy,Potato,212,197,30,17-17-17
35.8,41.6,62.1,Black,Mango,166,130,234,17-17-17
13.4,78.0,19.9,Black,Ground Nuts,67,162,266,17-17-17
14.7,78.8,24.0,Black,Barley,142,8,113,10-26-26
32.2,75.5,74.3,Black,Pulses,87,294,77,17-17-17
22.8,41.4,66.4,Red,Wheat,223,255,210,17-17-17
39.6,74.0,48.8,Sandy,Paddy,12,258,184,Urea
11.1,51.5,57.3,Black,Coffee,38,183,240,Urea
10.6,35.8,81.0,Sandy,Wheat,96,103,67,17-17-17
27.2,44.0,57.0,Sandy,Maize,266,67,217,28-28
39.0,22.5,34.2,Clayey,Millets,298,275,157,17-17-17
35.5,35.2,51.1,Loamy,Cotton,237,297,185,28-28
39.3,46.3,36.2,Clayey,Ground Nuts,282,274,254,17-17-17
33.2,23.8,44.2,Red,Potato,97,200,38,17-17-17
16.1,92.8,25.2,Loamy,Maize,25,298,171,Urea
37.8,54.2,25.2,Red,Barley,167,152,189,17-17-17
43.2,30.2,28.9,Clayey,Millets,2,148,73,Urea
36.2,86.3,50.6,Loamy,Sugarcane,77,203,86,17-17-17
38.6,70.3,77.2,Black,Tobacco,106,276,88,17-17-17
16.3,31.4,89.2,Red,Oil seeds,295,12,61,10-26-26
39.2,21.1,18.1,Sandy,Ground Nuts,45,237,93,Urea
40.6,64.0,37.0,Clayey,Tomato,157,213,58,17-17-17
41.2,25.0,86.6,Sandy,Maize,52,20,79,10-26-26
38.3,44.2,30.4,Clayey,Coffee,233,220,226,17-17-17
21.8,83.7,79.8,Loamy,Tobacco,180,96,123,17-17-17
24.4,54.0,32.2,Loamy,Coffee,243,193,292,17-17-17
43.3,72.0,17.8,Red,Mango,263,42,106,17-17-17
13.7,30.4,57.6,Red,Ground Nuts,289,74,178,17-17-17
22.3,64.2,10.6,Red,Ground Nuts,212,20,257,10-26-26
43.9,35.1,30.7,Loamy,Potato,111,243,292,17-17-17
12.2,84.7,63.1,Black,Banana,108,136,162,17-17-17
14.7,82.5,69.4,Sandy,Coffee,20,188,106,Urea
11.8,41.9,27.6,Loamy,Maize,25,77,111,Urea
17.3,61.9,70.5,Red,Potato,135,221,30,17-17-17
11.1,75.4,16.4,Clayey,Sugarcane,217,253,143,17-17-17
11.2,21.3,84.8,Sandy,Ground Nuts,107,278,300,17-17-17
17.5,85.8,86.0,Black,Barley,28,85,189,Urea
22.3,20.3,39.3,Black,Banana,234,162,3,DAP
30.5,26.2,78.4,Loamy,Barley,114,164,221,17-17-17
26.2,73.3,46.7,Sandy,Banana,22,34,234,Urea
20.4,26.1,25.4,Loamy,Paddy,162,182,56,17-17-17
28.7,72.2,66.1,Red,Wheat,144,106,254,17-17-17
34.5,65.6,25.4,Loamy,Maize,103,31,233,28-28
16.8,28.2,49.9,Red,Sugarcane,36,177,79,Urea
35.3,87.6,11.3,Black,Mango,161,151,102,17-17-17
29.9,39.5,55.9,Red,Paddy,258,114,227,17-17-17
36.6,53.1,16.6,Black,Tobacco,195,66,237,17-17-17
32.1,20.2,84.8,Red,Oil seeds,100,214,189,17-17-17
21.9,23.2,34.4,Loamy,Cotton,45,215,112,Urea
16.0,34.0,39.5,Clayey,Tobacco,5,218,263,Urea
31.5,38.1,87.7,Clayey,Coffee,166,224,99,17-17-17
22.0,62.5,35.8,Loamy,Sugarcane,58,177,214,17-17-17
26.1,85.6,16.0,Black,Tomato,24,191,283,Urea
38.7,68.0,47.0,Loamy,Coffee,282,107,247,17-17-17
34.2,28.6,51.4,Clayey,Oil seeds,251,54,64,17-17-17
18.1,44.7,51.4,Loamy,Wheat,3,212,213,Urea
34.5,35.1,16.1,Red,Pulses,156,28,273,17-17-17
38.4,83.0,77.8,Black,Cotton,220,123,26,28-28
12.6,64.4,29.3,Clayey,Tomato,149,144,164,17-17-17
44.7,53.1,53.0,Sandy,Oil seeds,289,134,50,17-17-17
14.3,45.4,77.0,Clayey,Maize,116,108,212,28-28
32.5,75.7,22.9,Sandy,Coffee,202,139,3,DAP
18.8,33.4,25.6,Sandy,Tomato,54,99,21,DAP
44.8,49.7,61.9,Red,Paddy,222,103,300,17-17-17
37.0,48.7,45.8,Clayey,Oil seeds,152,10,259,10-26-26
41.0,26.4,33.2,Red,Oil seeds,92,261,133,17-17-17
19.9,68.6,13.8,Black,Coffee,81,212,99,17-17-17
26.7,31.1,22.7,Clayey,Coffee,40,198,90,Urea
27.3,83.6,54.9,Red,Wheat,84,68,168,17-17-17
20.9,77.0,69.3,Sandy,Wheat,73,15,75,20-20
